txn_id,user_id,device_id,ip_id,timestamp,txn_type,amount,avg_txn_amount,amount_deviation,txn_count_24h,txn_count_1h,time_since_last_txn,account_age_days,failed_attempts,location_change,device_change,is_international,is_mal_ip,is_proxy_ip,is_new_device,odd_time,previous_fraud_flag,label
TXN0000158,USR00007,DEV00431,IP02176,2025-01-11 19:36:00,PAYMENT,10660.11,7628.86,1.3973,8,1,4267,255,2,0,0,0,0,0,0,0,0,0
TXN0000159,USR00007,DEV01523,IP01195,2025-01-12 11:44:00,CASH_OUT,12341.34,18532.72,0.6659,9,1,204,255,1,0,0,0,0,0,0,0,0,0
TXN0000160,USR00007,DEV03190,IP00349,2025-01-13 11:39:00,TRANSFER,8540.56,5607.05,1.5232,10,2,3596,255,0,0,0,0,0,0,0,0,0,0
TXN0000161,USR00007,DEV01931,IP04668,2025-01-14 11:07:00,TRANSFER,8504.84,10775.41,0.7893,11,2,1978,255,0,0,0,0,0,0,0,0,0,0
TXN0000162,USR00007,DEV01895,IP01391,2025-01-15 13:07:00,CASH_OUT,6979.01,9511.23,0.7338,12,2,730,255,4,0,0,0,0,0,0,0,0,0
TXN0000163,USR00007,DEV02509,IP05562,2025-01-15 04:08:00,TRANSFER,23416.43,7007.19,3.3418,13,1,1672,255,2,0,0,0,0,0,0,1,0,0
TXN0000164,USR00007,DEV00902,IP03237,2025-01-16 13:19:00,PAYMENT,5243.57,6475.27,0.8098,14,3,3162,255,3,0,0,0,0,0,0,0,0,0
TXN0000165,USR00007,DEV02979,IP05088,2025-01-16 10:09:00,PAYMENT,12118.83,8442.1,1.4355,15,2,3948,94,4,0,1,0,1,0,0,0,0,1
TXN0000166,USR00007,DEV00455,IP03468,2025-01-16 17:07:00,CASH_IN,2655.0,8016.84,0.3312,16,3,1905,255,0,0,0,0,0,0,0,0,0,0
TXN0000167,USR00007,DEV02924,IP00643,2025-01-17 09:02:00,TRANSFER,6726.29,6065.63,1.1089,17,0,1470,255,0,0,0,0,0,0,0,0,0,0
TXN0000168,USR00007,DEV02498,IP03743,2025-01-18 07:43:00,PAYMENT,8635.79,5429.57,1.5905,18,0,4434,255,2,0,0,0,0,0,0,0,0,0
TXN0000169,USR00007,DEV02208,IP05104,2025-01-18 07:21:00,CASH_IN,59845.36,6657.36,8.9894,19,0,548,255,0,0,1,0,0,0,1,0,0,0
TXN0000170,USR00007,DEV03454,IP03927,2025-01-19 16:49:00,PAYMENT,19179.74,8890.87,2.1572,20,1,724,255,3,0,0,0,1,0,0,0,0,0
TXN0000171,USR00007,DEV01836,IP02648,2025-01-20 16:07:00,TRANSFER,12960.76,6327.83,2.0482,20,0,2461,255,0,0,0,0,0,0,0,0,0,0
TXN0000172,USR00007,DEV02108,IP05351,2025-01-21 12:57:00,CASH_IN,6469.81,7409.29,0.8732,20,3,15,255,3,0,0,0,0,0,0,0,0,0
TXN0000173,USR00007,DEV00911,IP03808,2025-01-21 17:55:00,CASH_OUT,6172.47,12154.52,0.5078,20,2,4348,255,2,0,0,0,0,0,0,0,0,0
TXN0000174,USR00008,DEV01350,IP00845,2025-01-06 05:25:00,PAYMENT,2082.57,2626.11,0.793,1,1,3711,798,3,1,0,0,0,0,0,1,0,0
TXN0000175,USR00008,DEV03555,IP02619,2025-01-06 07:33:00,CASH_IN,6670.74,4303.27,1.5502,2,1,2228,798,1,0,0,0,0,0,0,0,0,0
TXN0000176,USR00008,DEV02420,IP05295,2025-01-08 17:13:00,PAYMENT,3782.78,2065.97,1.831,3,3,113,798,0,0,0,0,0,0,0,0,0,0
TXN0000177,USR00008,DEV03489,IP01216,2025-01-08 10:17:00,TRANSFER,4162.5,3431.77,1.2129,4,3,4396,798,0,0,0,0,0,0,0,0,0,0
TXN0000178,USR00008,DEV00077,IP03391,2025-01-08 11:54:00,CASH_IN,1748.98,2164.44,0.8081,5,2,414,798,4,0,0,0,0,0,0,0,0,0
TXN0000179,USR00008,DEV01005,IP04031,2025-01-09 19:14:00,PAYMENT,1361.71,1733.46,0.7855,6,4,2201,798,0,0,0,0,0,0,0,0,0,0
TXN0000180,USR00008,DEV01569,IP05786,2025-01-09 17:36:00,CASH_OUT,2124.5,5463.88,0.3888,7,4,2490,798,1,0,0,0,1,0,0,0,0,0
TXN0000181,USR00008,DEV02569,IP01415,2025-01-10 16:55:00,PAYMENT,2117.37,3529.55,0.5999,8,0,2787,798,0,0,0,0,0,0,0,0,0,0
TXN0000182,USR00008,DEV03282,IP05171,2025-01-11 14:34:00,TRANSFER,4803.79,4198.34,1.1442,9,3,34,898,5,0,0,0,0,0,0,0,0,1
TXN0000183,USR00008,DEV01934,IP00623,2025-01-12 11:04:00,PAYMENT,2085.67,2443.74,0.8535,10,3,3157,798,0,0,0,0,0,1,0,0,0,0
TXN0000184,USR00008,DEV03483,IP02298,2025-01-13 10:36:00,TRANSFER,4114.95,3752.16,1.0967,11,5,2735,798,5,0,0,0,0,0,0,0,0,0
TXN0000185,USR00008,DEV03300,IP03044,2025-01-13 11:50:00,CASH_IN,3680.57,1148.93,3.2035,12,1,601,798,0,0,1,0,0,0,0,0,0,0
TXN0000186,USR00008,DEV03135,IP05333,2025-01-14 17:51:00,PAYMENT,8265.91,1634.13,5.0583,13,0,1684,798,2,0,0,0,0,0,0,0,0,0
TXN0000187,USR00008,DEV01621,IP02000,2025-01-15 16:07:00,TRANSFER,2104.81,1389.0,1.5153,14,5,6,798,5,0,0,0,0,0,0,0,0,0
TXN0000188,USR00008,DEV01648,IP05566,2025-01-16 13:44:00,CASH_IN,568.88,3619.84,0.1572,15,5,143,798,1,0,0,0,0,0,0,0,0,0
TXN0000189,USR00008,DEV03678,IP01385,2025-01-17 11:42:00,TRANSFER,1448.43,1855.51,0.7806,16,4,1558,798,4,0,0,0,0,0,0,0,0,0
TXN0000190,USR00008,DEV02041,IP01047,2025-01-18 07:39:00,PAYMENT,2393.89,1553.5,1.541,17,4,29,798,0,0,0,0,0,0,0,0,0,0
TXN0000191,USR00008,DEV01607,IP02198,2025-01-19 08:51:00,CASH_OUT,3173.21,3027.08,1.0483,18,0,2004,798,1,0,0,0,0,0,0,0,0,0
TXN0000192,USR00009,DEV03566,IP03722,2025-01-07 13:12:00,CASH_IN,5330.8,10054.58,0.5302,1,1,1279,662,3,0,0,0,0,0,0,0,0,0
TXN0000193,USR00009,DEV03716,IP03806,2025-01-08 14:51:00,CASH_IN,5958.77,7716.94,0.7722,2,2,526,662,3,0,0,0,0,0,0,0,0,0
TXN0000194,USR00009,DEV03486,IP04801,2025-01-08 18:55:00,TRANSFER,10362.69,8957.99,1.1568,3,0,1634,662,4,1,1,0,0,0,1,0,0,0
TXN0000195,USR00009,DEV02985,IP04892,2025-01-09 16:35:00,TRANSFER,16747.27,9070.52,1.8463,4,1,2423,662,0,0,0,0,0,0,0,0,0,0
TXN0000196,USR00009,DEV00236,IP04154,2025-01-10 13:53:00,CASH_IN,13095.98,17035.66,0.7687,5,3,4163,662,4,0,0,0,0,0,0,0,0,0
TXN0000197,USR00009,DEV02056,IP01223,2025-01-10 16:44:00,CASH_IN,12324.79,10735.22,1.1481,6,4,2579,662,2,0,1,0,0,0,1,0,0,0
TXN0000198,USR00009,DEV02905,IP04593,2025-01-11 08:21:00,TRANSFER,4651.67,21110.15,0.2204,7,0,4938,662,4,0,0,0,0,0,0,0,0,0
TXN0000199,USR00009,DEV00138,IP04039,2025-01-11 13:45:00,CASH_IN,13386.89,16371.96,0.8177,8,2,16,662,1,0,0,0,0,0,0,0,0,0
TXN0000200,USR00009,DEV00979,IP04409,2025-01-12 12:22:00,PAYMENT,11139.32,12982.04,0.8581,9,4,226,662,1,0,0,0,0,0,0,0,0,0
TXN0000201,USR00009,DEV02203,IP05235,2025-01-12 10:40:00,PAYMENT,10733.33,6393.66,1.6787,10,0,106,662,0,0,0,0,0,0,0,0,0,0
TXN0000202,USR00009,DEV00276,IP00957,2025-01-13 03:37:00,TRANSFER,9202.59,11693.79,0.787,11,4,4327,662,1,0,0,0,0,0,0,1,0,0
TXN0000203,USR00009,DEV02178,IP05786,2025-01-14 14:18:00,TRANSFER,18272.13,15835.39,1.1539,12,4,2935,662,0,0,0,0,0,0,0,0,0,0
TXN0000204,USR00009,DEV01655,IP00078,2025-01-16 15:51:00,TRANSFER,20348.7,14754.05,1.3792,13,1,1471,662,2,0,0,0,0,0,0,0,0,0
TXN0000205,USR00009,DEV02394,IP04757,2025-01-17 13:47:00,PAYMENT,9118.7,10155.76,0.8979,14,5,1736,662,0,0,0,1,0,0,0,0,0,0
TXN0000206,USR00009,DEV03457,IP00387,2025-01-18 11:52:00,TRANSFER,10563.59,6152.09,1.7171,15,2,382,662,0,0,0,0,0,0,0,0,1,0
TXN0000207,USR00009,DEV00406,IP05300,2025-01-19 10:05:00,TRANSFER,117883.73,8705.97,13.5406,16,4,820,391,0,0,0,0,0,0,0,0,0,1
TXN0000208,USR00009,DEV03407,IP05607,2025-01-20 12:54:00,TRANSFER,25563.96,3756.74,6.8048,17,3,2730,662,0,0,0,0,0,0,0,0,0,0
TXN0000209,USR00009,DEV01806,IP01802,2025-01-20 10:39:00,PAYMENT,7478.01,5255.64,1.4229,18,2,3762,662,2,0,0,0,0,0,0,0,0,0
TXN0000210,USR00009,DEV00705,IP05782,2025-01-21 07:26:00,CASH_OUT,10003.07,20381.08,0.4908,19,0,3111,662,0,0,0,0,0,0,0,0,0,0
TXN0000211,USR00009,DEV00144,IP04074,2025-01-21 13:08:00,PAYMENT,21448.54,10935.22,1.9614,20,0,543,662,1,0,0,1,0,0,0,0,0,0
TXN0000212,USR00009,DEV00342,IP05666,2025-01-22 14:57:00,PAYMENT,39826.61,15563.06,2.559,20,0,661,662,4,0,0,0,0,0,0,0,0,0
TXN0000213,USR00009,DEV02766,IP03686,2025-01-23 17:36:00,CASH_OUT,9844.85,18750.04,0.5251,20,2,4195,662,1,0,0,0,0,0,0,0,0,0
TXN0000214,USR00010,DEV01659,IP05529,2025-01-11 07:31:00,PAYMENT,2289.7,5855.77,0.391,1,1,1394,502,4,1,0,0,0,0,0,0,0,0
TXN0000215,USR00010,DEV02650,IP04875,2025-01-11 07:54:00,TRANSFER,8610.54,2311.68,3.7248,2,2,839,502,0,0,0,1,0,0,0,0,0,0
TXN0000216,USR00010,DEV02856,IP05111,2025-01-12 11:35:00,TRANSFER,4429.96,3690.86,1.2003,3,3,2116,502,4,0,0,0,0,0,0,0,0,0
TXN0000217,USR00010,DEV02314,IP03242,2025-01-13 09:44:00,CASH_IN,2237.92,3669.93,0.6098,4,4,1590,502,1,0,0,0,0,0,0,0,0,0
TXN0000218,USR00010,DEV03055,IP05529,2025-01-14 13:45:00,PAYMENT,1793.9,4560.2,0.3934,5,4,791,502,1,0,0,0,0,0,0,0,0,0
TXN0000219,USR00010,DEV02427,IP05762,2025-01-15 04:35:00,TRANSFER,3195.71,5625.72,0.5681,6,4,4724,502,1,1,0,0,0,0,0,1,0,0
TXN0000220,USR00010,DEV03350,IP01776,2025-01-16 11:14:00,PAYMENT,2434.27,4358.08,0.5586,7,4,4784,502,3,0,0,0,0,0,0,0,0,0
TXN0000221,USR00010,DEV02417,IP03681,2025-01-17 09:05:00,TRANSFER,2226.57,2774.41,0.8025,8,3,2810,502,4,0,1,0,0,0,1,0,0,0
TXN0000222,USR00010,DEV03802,IP03460,2025-01-17 07:35:00,PAYMENT,6091.87,3938.65,1.5467,9,0,2261,502,2,0,0,1,0,0,0,0,0,0
TXN0000223,USR00010,DEV02433,IP04102,2025-01-19 19:46:00,PAYMENT,1788.97,1525.9,1.1724,10,4,4140,502,4,0,0,0,0,0,0,0,0,0
TXN0000224,USR00010,DEV01746,IP05080,2025-01-19 10:54:00,CASH_IN,4341.17,3086.22,1.4066,11,5,3802,502,2,0,0,0,0,0,0,0,0,0
TXN0000225,USR00010,DEV01982,IP02159,2025-01-20 09:24:00,TRANSFER,1266.61,6867.79,0.1844,12,2,1595,502,0,0,0,0,0,0,0,0,0,0
TXN0000226,USR00010,DEV02233,IP03972,2025-01-21 13:36:00,CASH_OUT,2910.34,3511.43,0.8288,13,4,3015,502,0,0,0,0,0,0,0,0,0,0
TXN0000227,USR00010,DEV00927,IP02940,2025-01-22 18:17:00,TRANSFER,1592.68,2148.3,0.7414,14,0,1732,502,1,0,0,0,0,0,0,0,0,0
TXN0000228,USR00010,DEV01345,IP04402,2025-01-23 13:52:00,PAYMENT,3204.34,3204.43,1.0,15,4,1719,502,3,0,0,0,0,0,0,0,0,0
TXN0000229,USR00010,DEV02410,IP04973,2025-01-23 19:30:00,PAYMENT,2568.19,3431.07,0.7485,16,4,2150,502,3,0,0,1,0,0,0,0,0,0
TXN0000230,USR00010,DEV01184,IP02818,2025-01-23 05:10:00,TRANSFER,2343.25,2659.33,0.8811,17,2,1841,502,1,0,0,0,0,0,0,1,0,0
TXN0000231,USR00010,DEV02180,IP03082,2025-01-24 12:51:00,PAYMENT,4459.19,1708.54,2.6099,18,3,1428,502,4,0,0,0,0,0,0,0,0,0
TXN0000232,USR00010,DEV00020,IP04668,2025-01-25 08:42:00,CASH_OUT,1999.19,2802.15,0.7134,19,4,829,502,3,0,0,0,0,0,0,0,0,0
TXN0000233,USR00010,DEV03089,IP05446,2025-01-26 14:09:00,CASH_OUT,2797.96,3925.22,0.7128,20,1,1654,502,1,0,0,1,0,0,0,0,0,0
TXN0000234,USR00011,DEV03018,IP05323,2025-01-04 12:12:00,TRANSFER,7879.48,2955.58,2.666,1,1,2991,886,4,0,0,0,0,0,0,0,0,0
TXN0000235,USR00011,DEV03630,IP00836,2025-01-04 06:01:00,CASH_IN,6091.78,8573.61,0.7105,2,1,2151,886,1,0,0,0,0,0,0,0,0,0
TXN0000236,USR00011,DEV01755,IP02950,2025-01-05 05:46:00,PAYMENT,8275.72,5213.76,1.5873,3,2,4723,886,0,0,0,0,0,0,0,1,0,0
TXN0000237,USR00011,DEV02064,IP05322,2025-01-06 17:10:00,TRANSFER,4139.87,6903.05,0.5997,4,1,4846,886,0,0,0,0,0,0,0,0,0,0
TXN0000238,USR00011,DEV01454,IP05414,2025-01-06 05:04:00,TRANSFER,12736.09,7096.13,1.7948,5,4,630,886,1,0,0,0,1,0,0,1,0,0
TXN0000239,USR00011,DEV00278,IP05427,2025-01-08 06:57:00,CASH_OUT,5442.88,5330.25,1.0211,6,4,3022,886,1,0,0,0,0,0,0,0,0,0
TXN0000240,USR00011,DEV02818,IP01631,2025-01-09 15:09:00,TRANSFER,10631.08,6545.18,1.6243,7,4,2697,886,1,0,0,1,0,0,0,0,0,0
TXN0000241,USR00011,DEV02699,IP01338,2025-01-09 10:08:00,TRANSFER,4771.89,9242.7,0.5163,8,3,748,886,0,0,0,0,0,0,0,0,0,0
TXN0000242,USR00011,DEV00058,IP00140,2025-01-10 17:42:00,PAYMENT,6729.47,4360.16,1.5434,9,4,3116,886,1,0,0,0,0,0,0,0,0,0
TXN0000243,USR00011,DEV03867,IP05023,2025-01-10 14:45:00,PAYMENT,11455.41,9696.25,1.1814,10,2,3107,886,1,0,0,0,0,0,0,0,0,0
TXN0000244,USR00011,DEV02616,IP04365,2025-01-10 17:53:00,PAYMENT,13450.28,7435.83,1.8088,11,3,880,886,3,0,0,0,0,0,0,0,0,0
TXN0000245,USR00011,DEV00354,IP02697,2025-01-11 10:34:00,TRANSFER,5966.68,5832.08,1.0231,12,0,1470,886,0,0,1,0,0,0,0,0,0,0
TXN0000246,USR00011,DEV00507,IP02193,2025-01-11 19:23:00,CASH_IN,28122.12,8558.41,3.2859,13,4,208,792,1,0,0,0,0,0,0,0,0,1
TXN0000247,USR00011,DEV00365,IP02314,2025-01-12 12:58:00,PAYMENT,18720.88,15092.84,1.2404,14,2,3325,886,1,0,0,0,0,0,0,0,0,0
TXN0000248,USR00011,DEV02971,IP05780,2025-01-13 07:25:00,CASH_OUT,5672.96,6070.48,0.9345,15,1,1653,886,2,0,0,0,0,0,0,0,0,0
TXN0000249,USR00011,DEV03184,IP04152,2025-01-13 08:34:00,PAYMENT,2838.77,8183.62,0.3469,16,5,4130,886,2,0,0,0,0,0,0,0,0,0
TXN0000250,USR00011,DEV03104,IP05666,2025-01-14 16:35:00,TRANSFER,2851.68,6885.04,0.4142,17,3,1403,886,1,0,0,0,0,0,0,0,0,0
TXN0000251,USR00011,DEV02239,IP00956,2025-01-15 10:34:00,TRANSFER,6968.58,9842.05,0.708,18,2,150,886,0,0,0,0,0,0,0,0,0,0
TXN0000252,USR00011,DEV02592,IP01528,2025-01-16 18:03:00,PAYMENT,10426.04,6289.13,1.6578,19,2,4517,886,0,0,0,0,0,0,0,0,0,0
TXN0000253,USR00011,DEV02651,IP00910,2025-01-17 10:36:00,CASH_IN,12077.75,7934.56,1.5222,20,4,3809,886,0,0,0,0,0,0,0,0,0,0
TXN0000254,USR00011,DEV01731,IP03958,2025-01-18 10:30:00,PAYMENT,8203.36,6466.03,1.2687,20,4,190,886,1,0,0,0,0,0,0,0,0,0
TXN0000255,USR00011,DEV03116,IP01296,2025-01-19 11:45:00,PAYMENT,55426.05,18946.83,2.9253,20,4,1037,886,1,0,1,0,0,0,1,0,0,0
TXN0000256,USR00011,DEV01668,IP05827,2025-01-19 02:53:00,PAYMENT,6011.53,4925.31,1.2205,20,4,1751,886,0,0,0,0,0,0,0,1,0,0
TXN0000257,USR00011,DEV02186,IP03764,2025-01-19 05:57:00,CASH_IN,5376.78,15092.99,0.3562,20,0,2470,886,4,0,0,0,0,0,0,1,0,0
TXN0000258,USR00011,DEV03019,IP04085,2025-01-20 02:55:00,CASH_OUT,4753.31,14155.56,0.3358,20,2,1824,886,4,0,0,1,1,0,0,1,0,0
TXN0000259,USR00011,DEV00774,IP01878,2025-01-21 19:59:00,CASH_IN,10123.86,7276.57,1.3913,20,1,3107,886,1,0,0,0,0,0,0,0,0,0
TXN0000260,USR00011,DEV02856,IP00311,2025-01-21 19:45:00,TRANSFER,11219.09,6141.14,1.8269,20,2,820,886,2,0,0,0,0,0,0,0,0,0
TXN0000261,USR00011,DEV03567,IP05240,2025-01-22 07:19:00,TRANSFER,6557.76,8073.83,0.8122,20,2,986,886,4,0,1,0,0,0,1,0,0,0
TXN0000262,USR00011,DEV01244,IP04866,2025-01-23 13:24:00,TRANSFER,15826.83,7709.48,2.0529,20,5,4049,886,4,0,0,0,0,0,0,0,0,0
TXN0000263,USR00011,DEV00069,IP02906,2025-01-24 18:38:00,CASH_OUT,19276.35,2441.81,7.8943,20,3,1372,886,0,0,0,0,0,0,0,0,0,0
TXN0000264,USR00012,DEV01684,IP02527,2025-01-10 12:28:00,PAYMENT,12939.79,10481.32,1.2346,1,1,2811,474,4,0,0,0,0,0,0,0,0,0
TXN0000265,USR00012,DEV00357,IP04006,2025-01-10 13:52:00,TRANSFER,6989.87,8483.15,0.824,2,2,3260,474,0,0,0,0,0,0,0,0,0,0
TXN0000266,USR00012,DEV02669,IP04522,2025-01-11 13:05:00,TRANSFER,6412.4,3211.36,1.9968,3,3,3265,474,1,0,0,0,0,0,0,0,0,0
TXN0000267,USR00012,DEV00395,IP01675,2025-01-12 10:49:00,CASH_IN,6585.02,4322.41,1.5235,4,2,1054,474,1,0,0,0,0,0,0,0,0,0
TXN0000268,USR00012,DEV01548,IP01437,2025-01-13 13:24:00,TRANSFER,2174.25,2959.24,0.7347,5,4,4527,474,2,0,0,0,0,0,0,0,0,0
TXN0000269,USR00012,DEV03662,IP00196,2025-01-13 21:57:00,PAYMENT,4831.47,4600.81,1.0501,6,5,1350,474,0,0,0,0,0,0,0,0,0,0
TXN0000270,USR00012,DEV03344,IP02627,2025-01-13 11:39:00,PAYMENT,3711.71,4169.72,0.8902,7,4,2385,474,0,0,0,0,0,0,0,0,0,0
TXN0000271,USR00012,DEV02881,IP01123,2025-01-15 13:59:00,CASH_OUT,3175.52,6791.47,0.4676,8,3,3773,474,0,0,0,0,0,0,0,0,0,0
TXN0000272,USR00012,DEV02300,IP01772,2025-01-16 14:35:00,TRANSFER,5020.79,6327.52,0.7935,9,2,3248,474,0,0,0,0,0,0,0,0,0,0
TXN0000273,USR00012,DEV02109,IP01338,2025-01-17 09:38:00,PAYMENT,3130.59,3082.33,1.0157,10,0,277,474,4,0,0,0,0,0,0,0,0,0
TXN0000274,USR00012,DEV02095,IP03513,2025-01-18 12:26:00,CASH_OUT,4180.68,6941.04,0.6023,11,3,678,474,2,0,0,0,0,0,0,0,0,0
TXN0000275,USR00012,DEV01880,IP00626,2025-01-19 05:52:00,CASH_IN,1980.23,6495.81,0.3048,12,3,59,474,2,0,0,0,0,0,0,1,0,0
TXN0000276,USR00012,DEV02914,IP01320,2025-01-19 16:50:00,PAYMENT,9109.97,6467.44,1.4086,13,1,3350,474,1,0,0,0,0,0,0,0,0,0
TXN0000277,USR00012,DEV02811,IP01438,2025-01-20 18:34:00,TRANSFER,571.67,4480.09,0.1276,14,3,1252,474,2,0,0,0,0,0,0,0,0,0
TXN0000278,USR00012,DEV03391,IP05538,2025-01-21 11:48:00,PAYMENT,5434.21,3243.16,1.6756,15,2,1353,474,2,0,0,0,0,0,0,0,0,0
TXN0000279,USR00012,DEV03041,IP01699,2025-01-22 09:26:00,PAYMENT,3142.97,4594.59,0.6841,16,3,4422,474,2,0,0,0,0,0,0,0,0,0
TXN0000280,USR00012,DEV00783,IP03826,2025-01-23 16:50:00,CASH_OUT,4911.65,5274.95,0.9311,17,4,2763,474,1,0,0,0,0,0,0,0,0,0
TXN0000281,USR00012,DEV01936,IP03385,2025-01-23 07:10:00,PAYMENT,2039.87,2516.97,0.8104,18,1,2080,474,3,0,0,0,0,0,0,0,0,0
TXN0000282,USR00013,DEV03968,IP00976,2025-01-04 14:18:00,CASH_OUT,15365.83,6591.67,2.3311,1,1,1647,253,0,0,0,0,0,0,0,0,0,0
TXN0000283,USR00013,DEV00944,IP03319,2025-01-04 12:24:00,PAYMENT,19089.88,16435.12,1.1615,2,2,2882,253,1,0,0,1,0,0,0,0,0,0
TXN0000284,USR00013,DEV00262,IP00602,2025-01-04 10:56:00,CASH_IN,90417.42,34322.38,2.6344,3,3,4514,253,2,0,0,0,0,0,0,0,0,0
TXN0000285,USR00013,DEV03242,IP04518,2025-01-05 11:37:00,PAYMENT,22506.0,24256.26,0.9278,4,4,3053,253,0,0,0,0,0,0,0,0,0,0
TXN0000286,USR00013,DEV03395,IP01198,2025-01-06 11:39:00,CASH_OUT,62607.7,23304.74,2.6865,5,3,1649,253,2,0,0,0,0,0,0,0,0,0
TXN0000287,USR00013,DEV00680,IP04427,2025-01-07 10:38:00,PAYMENT,27825.37,17863.69,1.5576,6,0,829,253,4,0,0,0,1,0,0,0,0,0
TXN0000288,USR00013,DEV03069,IP00804,2025-01-08 13:00:00,PAYMENT,26237.55,39004.46,0.6727,7,5,423,253,4,0,0,0,0,0,0,0,0,0
TXN0000289,USR00013,DEV00398,IP03044,2025-01-08 02:01:00,PAYMENT,14971.98,72833.88,0.2056,8,1,4514,253,0,0,0,0,0,0,0,1,0,0
TXN0000290,USR00013,DEV02465,IP02847,2025-01-08 14:56:00,TRANSFER,51860.38,49967.26,1.0379,9,1,4299,253,1,0,0,1,0,0,0,0,0,0
TXN0000291,USR00013,DEV01446,IP04733,2025-01-09 09:08:00,CASH_IN,125866.36,79091.83,1.5914,10,3,1854,863,5,0,1,0,0,0,1,1,0,1
TXN0000292,USR00013,DEV00232,IP00036,2025-01-10 17:01:00,PAYMENT,26000.64,36679.09,0.7089,11,3,4668,253,2,0,1,0,0,0,1,0,0,0
TXN0000293,USR00013,DEV00636,IP00265,2025-01-10 14:05:00,CASH_IN,46268.69,39635.3,1.1674,12,3,4427,253,0,0,0,0,0,0,0,0,0,0
TXN0000294,USR00013,DEV03240,IP05692,2025-01-11 11:16:00,CASH_IN,25675.13,38713.96,0.6632,13,4,4807,253,0,1,0,0,0,0,0,0,0,0
TXN0000295,USR00013,DEV03037,IP04003,2025-01-12 08:00:00,PAYMENT,31447.23,50170.03,0.6268,14,1,4754,253,1,0,0,0,0,0,0,0,0,0
TXN0000296,USR00013,DEV02581,IP01827,2025-01-13 11:43:00,CASH_OUT,25866.95,24308.39,1.0641,15,0,2379,253,2,0,0,0,0,0,0,0,0,0
TXN0000297,USR00013,DEV01061,IP02047,2025-01-14 17:46:00,PAYMENT,163376.38,69708.29,2.3437,16,4,1511,628,3,0,0,0,0,1,0,0,0,1
TXN0000298,USR00013,DEV00781,IP03778,2025-01-14 08:18:00,CASH_OUT,29947.31,64233.29,0.4662,17,2,1169,253,1,0,0,0,0,0,0,0,0,0
TXN0000299,USR00013,DEV01813,IP01658,2025-01-14 05:12:00,TRANSFER,108459.0,60563.48,1.7908,18,1,4587,253,3,1,0,0,0,0,0,1,0,0
TXN0000300,USR00013,DEV03904,IP00175,2025-01-15 05:52:00,PAYMENT,60419.53,22212.64,2.7201,19,1,3129,253,1,0,0,0,0,0,0,1,0,0
TXN0000301,USR00013,DEV02992,IP03862,2025-01-15 05:48:00,TRANSFER,87523.64,22636.98,3.8664,20,0,3304,253,1,0,0,0,0,0,0,1,0,0
TXN0000302,USR00013,DEV03627,IP02004,2025-01-16 11:17:00,CASH_IN,29769.03,28354.86,1.0499,20,1,1094,253,0,0,0,1,0,0,0,0,1,0
TXN0000303,USR00014,DEV01912,IP03242,2025-01-07 15:37:00,CASH_OUT,7202.68,6394.87,1.1263,1,1,1892,796,2,0,0,0,0,0,0,0,0,0
TXN0000304,USR00014,DEV03437,IP04062,2025-01-07 19:23:00,PAYMENT,3658.91,8375.71,0.4368,2,2,2530,796,2,0,0,0,0,0,0,0,0,0
TXN0000305,USR00014,DEV00934,IP05791,2025-01-07 13:10:00,PAYMENT,4905.77,6878.95,0.7132,3,3,2609,796,0,0,0,0,0,0,0,0,0,0
TXN0000306,USR00014,DEV00007,IP03282,2025-01-07 15:57:00,PAYMENT,6267.97,4586.28,1.3667,4,1,150,796,4,0,0,1,0,0,0,0,0,0
TXN0000307,USR00014,DEV03423,IP00057,2025-01-08 09:51:00,CASH_OUT,3783.96,14654.01,0.2582,5,3,1657,796,0,0,0,0,0,0,0,0,0,0
TXN0000308,USR00014,DEV02725,IP01881,2025-01-09 08:45:00,TRANSFER,6079.21,9043.09,0.6722,6,1,3988,796,2,0,0,0,0,0,0,0,0,0
TXN0000309,USR00014,DEV03064,IP00182,2025-01-10 08:01:00,TRANSFER,7568.1,6436.42,1.1758,7,0,3553,173,5,0,0,0,0,0,0,0,0,1
TXN0000310,USR00014,DEV02473,IP00033,2025-01-11 13:52:00,TRANSFER,5545.94,4029.03,1.3765,8,3,2693,796,2,0,0,0,0,0,0,0,0,0
TXN0000311,USR00014,DEV03845,IP03404,2025-01-12 12:21:00,PAYMENT,2337.42,5835.57,0.4005,9,1,927,796,3,1,0,0,0,0,0,0,0,0
TXN0000312,USR00014,DEV02983,IP02181,2025-01-12 09:26:00,CASH_IN,3738.34,8071.87,0.4631,10,0,3801,796,0,0,0,0,0,0,0,0,0,0
TXN0000313,USR00014,DEV03897,IP04286,2025-01-12 20:13:00,TRANSFER,5385.61,8498.91,0.6337,11,2,831,796,5,0,0,0,0,0,0,0,0,0
TXN0000314,USR00014,DEV01802,IP01950,2025-01-13 21:03:00,PAYMENT,60261.42,13666.23,4.4095,12,1,2346,719,0,0,0,1,1,0,0,0,0,1
TXN0000315,USR00014,DEV00545,IP02358,2025-01-14 09:18:00,PAYMENT,6505.29,8241.79,0.7893,13,5,3251,796,0,0,0,0,0,0,0,0,0,0
TXN0000316,USR00014,DEV03585,IP05036,2025-01-14 14:24:00,PAYMENT,6632.23,12624.14,0.5254,14,2,4310,796,5,0,0,0,0,0,0,0,0,0
